Date,Product,Category,Brand,Quantity,Price_per_Unit,Discount (%),Total_Sales,Customer_Age,Customer_Gender,Payment_Method,City,State,Country,Customer_Rating,Delivery_Time (Days)
2029-11-19,Smartwatch,Accessories,Samsung,15,1327,23,28827,60,Female,Credit Card,Los Angeles,AZ,USA,1,2
2029-11-20,Phone,Wearables,Samsung,18,905,0,2785,36,Male,Debit Card,Phoenix,NY,USA,5,3
2029-11-21,Phone,Electronics,Dell,6,1480,16,9362,60,Male,Cash,Los Angeles,IL,USA,5,9
2029-11-22,Tablet,Wearables,Dell,13,227,2,2228,40,Male,Debit Card,Houston,TX,USA,1,4
2029-11-23,Laptop,Electronics,Apple,13,457,26,11930,21,Female,Cash,Chicago,NY,USA,5,6
2029-11-24,Smartwatch,Electronics,Sony,1,1415,17,34517,29,Male,PayPal,Los Angeles,IL,USA,2,2
2029-11-25,Laptop,Electronics,Dell,16,1297,17,34146,41,Female,PayPal,Los Angeles,AZ,USA,5,2
2029-11-26,Headphones,Accessories,Samsung,4,1856,1,29422,30,Male,PayPal,Los Angeles,TX,USA,1,2
2029-11-27,Tablet,Electronics,Samsung,17,1478,3,12043,21,Male,Debit Card,Phoenix,AZ,USA,5,5
2029-11-28,Phone,Wearables,Apple,18,980,0,27063,44,Male,Credit Card,Houston,NY,USA,5,9
2029-11-29,Laptop,Accessories,Sony,16,1160,9,26053,55,Female,Cash,Houston,NY,USA,5,6
2029-11-30,Tablet,Accessories,HP,1,1433,24,49360,56,Female,PayPal,Phoenix,NY,USA,5,9
2029-12-01,Phone,Electronics,Dell,6,1784,29,40970,25,Female,Cash,Los Angeles,IL,USA,1,6
2029-12-02,Laptop,Accessories,Dell,11,1016,4,8078,43,Female,Credit Card,Los Angeles,TX,USA,3,9
2029-12-03,Smartwatch,Electronics,Apple,6,1727,4,21763,51,Male,Cash,Chicago,NY,USA,5,5
2029-12-04,Tablet,Wearables,Lenovo,17,1705,8,11168,26,Male,Cash,Los Angeles,AZ,USA,3,1
2029-12-05,Laptop,Accessories,Lenovo,4,1207,13,17422,27,Male,PayPal,New York,TX,USA,1,6
2029-12-06,Phone,Accessories,Sony,14,609,20,12732,18,Male,Cash,Los Angeles,AZ,USA,4,4
2029-12-07,Phone,Wearables,Samsung,14,543,12,9592,25,Male,PayPal,Chicago,AZ,USA,3,9
2029-12-08,Smartwatch,Wearables,Samsung,8,1543,12,34734,27,Female,Credit Card,New York,NY,USA,1,6
2029-12-09,Tablet,Electronics,HP,2,1328,26,44475,60,Male,PayPal,Chicago,TX,USA,4,1
2029-12-10,Tablet,Accessories,Samsung,5,1611,29,40982,42,Female,Cash,Chicago,CA,USA,5,6
2029-12-11,Laptop,Wearables,Lenovo,4,878,23,18617,48,Female,Credit Card,Houston,IL,USA,1,3
2029-12-12,Phone,Accessories,Lenovo,10,1211,26,33758,56,Female,Debit Card,Phoenix,CA,USA,2,3
2029-12-13,Phone,Wearables,Dell,3,351,0,31690,20,Male,Debit Card,Chicago,IL,USA,4,7
2029-12-14,Smartwatch,Accessories,HP,16,1846,16,23595,56,Female,Credit Card,Los Angeles,TX,USA,2,2
2029-12-15,Smartwatch,Wearables,Sony,10,1978,19,18802,55,Female,Credit Card,Houston,NY,USA,5,9
2029-12-16,Tablet,Accessories,HP,15,1154,7,10726,52,Female,Cash,New York,TX,USA,5,9
2029-12-17,Phone,Electronics,Sony,4,1992,2,41434,25,Female,Debit Card,Phoenix,CA,USA,3,7
2029-12-18,Laptop,Accessories,Lenovo,1,520,16,11403,18,Male,Credit Card,Houston,AZ,USA,5,9
2029-12-19,Headphones,Electronics,Samsung,15,1951,26,22909,22,Male,Debit Card,Chicago,IL,USA,3,6
2029-12-20,Laptop,Electronics,Apple,10,160,11,42946,44,Male,Debit Card,Houston,IL,USA,4,9
2029-12-21,Smartwatch,Electronics,HP,18,678,24,15385,62,Female,Cash,Los Angeles,CA,USA,2,2
2029-12-22,Laptop,Accessories,HP,16,1349,24,6599,43,Female,Credit Card,Los Angeles,NY,USA,4,5
2029-12-23,Phone,Accessories,Dell,9,1458,24,26576,60,Male,PayPal,Los Angeles,TX,USA,2,6
2029-12-24,Tablet,Electronics,Dell,19,1962,24,49849,43,Male,Credit Card,Phoenix,CA,USA,1,6
2029-12-25,Headphones,Wearables,Lenovo,17,678,17,43427,28,Female,Debit Card,Houston,TX,USA,4,4
2029-12-26,Tablet,Accessories,Sony,10,739,13,47078,51,Female,PayPal,Houston,NY,USA,1,4
2029-12-27,Headphones,Accessories,Apple,19,210,29,10226,58,Male,PayPal,Chicago,AZ,USA,2,5
2029-12-28,Headphones,Accessories,Dell,8,590,10,10040,19,Male,Debit Card,New York,TX,USA,3,6
2029-12-29,Phone,Accessories,Dell,19,1395,26,8602,38,Female,PayPal,Los Angeles,NY,USA,4,8
2029-12-30,Phone,Electronics,Samsung,5,1936,15,13254,43,Male,PayPal,New York,CA,USA,4,1
2029-12-31,Smartwatch,Wearables,Samsung,2,133,26,37112,29,Male,Credit Card,New York,AZ,USA,3,8
2030-01-01,Smartwatch,Wearables,Lenovo,15,311,3,33863,26,Female,Debit Card,Los Angeles,AZ,USA,3,2
2030-01-02,Headphones,Wearables,Lenovo,17,1423,17,8830,58,Male,Cash,Los Angeles,AZ,USA,5,7
2030-01-03,Smartwatch,Wearables,Dell,10,1496,6,741,40,Male,PayPal,Chicago,IL,USA,5,4
2030-01-04,Phone,Electronics,Sony,2,224,10,19247,59,Female,Debit Card,Phoenix,NY,USA,2,8
2030-01-05,Smartwatch,Accessories,Apple,9,1226,15,48270,22,Male,Credit Card,Los Angeles,TX,USA,4,6
2030-01-06,Headphones,Accessories,Dell,2,1841,15,634,26,Female,Credit Card,New York,CA,USA,3,5
2030-01-07,Tablet,Electronics,Sony,18,1243,2,28335,27,Male,Credit Card,Chicago,AZ,USA,3,5
2030-01-08,Laptop,Accessories,Sony,12,1805,24,20645,27,Male,PayPal,Houston,AZ,USA,1,4
2030-01-09,Smartwatch,Electronics,Dell,15,1670,22,35894,31,Female,Cash,Chicago,AZ,USA,5,3
2030-01-10,Phone,Wearables,Sony,6,993,23,43584,53,Male,Credit Card,Los Angeles,NY,USA,1,3
2030-01-11,Tablet,Electronics,HP,18,430,8,31619,27,Male,Cash,Los Angeles,CA,USA,3,3
2030-01-12,Phone,Accessories,Sony,13,1881,7,31593,54,Female,Debit Card,Phoenix,NY,USA,4,7
2030-01-13,Smartwatch,Accessories,Dell,4,1975,6,7679,58,Female,Credit Card,Chicago,CA,USA,4,8
2030-01-14,Headphones,Accessories,Sony,12,1432,24,34778,55,Male,PayPal,Los Angeles,TX,USA,1,8
2030-01-15,Laptop,Wearables,Dell,9,1693,26,46313,39,Male,Credit Card,New York,IL,USA,5,2
2030-01-16,Laptop,Electronics,Samsung,2,511,16,19680,40,Male,PayPal,New York,CA,USA,2,3
2030-01-17,Tablet,Electronics,Dell,16,1522,10,7407,33,Female,Debit Card,Chicago,NY,USA,4,2
2030-01-18,Laptop,Accessories,Sony,1,1033,3,37780,28,Male,Cash,Phoenix,NY,USA,2,6
2030-01-19,Headphones,Electronics,Dell,4,1429,3,37570,64,Male,Cash,Chicago,NY,USA,5,3
2030-01-20,Phone,Accessories,Apple,15,1776,4,44228,52,Female,Cash,Phoenix,IL,USA,1,6
2030-01-21,Headphones,Electronics,Dell,1,1746,7,4906,37,Female,Credit Card,New York,CA,USA,5,4
2030-01-22,Tablet,Wearables,Dell,15,1286,9,30503,54,Female,Credit Card,Los Angeles,CA,USA,3,6
2030-01-23,Tablet,Wearables,Apple,3,1746,16,20248,58,Female,Debit Card,Houston,CA,USA,5,3
2030-01-24,Laptop,Electronics,Apple,13,763,5,23652,22,Male,Cash,Los Angeles,CA,USA,1,5
2030-01-25,Headphones,Wearables,Apple,18,1188,8,10091,53,Male,Debit Card,New York,AZ,USA,1,8
2030-01-26,Phone,Wearables,Lenovo,13,1741,9,10242,30,Male,PayPal,New York,AZ,USA,5,3
2030-01-27,Headphones,Wearables,HP,10,1339,7,3911,34,Female,Credit Card,Los Angeles,NY,USA,1,9
2030-01-28,Phone,Accessories,Lenovo,7,702,14,16966,43,Male,Cash,Los Angeles,AZ,USA,3,9
2030-01-29,Phone,Electronics,Dell,8,125,17,38964,61,Male,Credit Card,New York,CA,USA,2,7
2030-01-30,Headphones,Electronics,Lenovo,1,768,22,47031,37,Male,Cash,Los Angeles,CA,USA,5,8
2030-01-31,Smartwatch,Accessories,Lenovo,18,683,4,30198,56,Female,Cash,Houston,AZ,USA,1,9
2030-02-01,Headphones,Accessories,Apple,12,1167,17,44380,50,Male,Credit Card,Houston,TX,USA,2,1
2030-02-02,Phone,Wearables,Apple,18,1213,26,10975,47,Male,Credit Card,Chicago,NY,USA,3,7
2030-02-03,Tablet,Electronics,Samsung,12,1256,0,31608,33,Female,Debit Card,Houston,IL,USA,5,3
2030-02-04,Tablet,Accessories,Lenovo,9,1284,1,19324,24,Male,Credit Card,New York,NY,USA,1,6
2030-02-05,Laptop,Wearables,HP,2,1867,26,6260,47,Female,Credit Card,New York,NY,USA,2,9
2030-02-06,Tablet,Electronics,Dell,14,479,9,18666,19,Female,Credit Card,Chicago,NY,USA,3,8
2030-02-07,Smartwatch,Wearables,Sony,4,1384,5,47633,29,Male,PayPal,Phoenix,AZ,USA,4,2
2030-02-08,Phone,Electronics,HP,15,1506,26,47162,60,Female,PayPal,Chicago,NY,USA,1,4
2030-02-09,Headphones,Wearables,HP,17,468,27,32391,57,Female,PayPal,Phoenix,CA,USA,3,5
2030-02-10,Headphones,Electronics,Samsung,19,1234,23,25680,18,Female,Debit Card,Phoenix,NY,USA,2,6
2030-02-11,Smartwatch,Electronics,Dell,6,1799,18,39694,20,Male,Debit Card,Los Angeles,CA,USA,5,7
2030-02-12,Tablet,Electronics,Dell,9,1200,20,16588,25,Female,Cash,Houston,AZ,USA,2,4
2030-02-13,Phone,Electronics,Apple,17,308,10,13025,43,Male,Debit Card,Phoenix,AZ,USA,5,4
2030-02-14,Tablet,Wearables,Apple,15,1136,17,41174,57,Male,Credit Card,Los Angeles,NY,USA,3,5
2030-02-15,Laptop,Accessories,HP,5,1693,27,9422,28,Female,Cash,Chicago,CA,USA,3,9
2030-02-16,Tablet,Electronics,Samsung,18,1979,15,14782,38,Female,Credit Card,Chicago,CA,USA,2,9
2030-02-17,Laptop,Electronics,Dell,4,1671,7,35346,22,Male,Cash,Phoenix,CA,USA,2,1
2030-02-18,Headphones,Electronics,Samsung,2,124,3,17861,57,Female,Debit Card,Los Angeles,CA,USA,5,5
2030-02-19,Phone,Electronics,Sony,19,645,10,30086,43,Male,PayPal,New York,IL,USA,1,5
2030-02-20,Laptop,Wearables,Dell,5,1263,9,41061,38,Male,Credit Card,Houston,AZ,USA,2,7
2030-02-21,Tablet,Accessories,Apple,4,374,15,2137,26,Female,Cash,Phoenix,CA,USA,1,8
2030-02-22,Tablet,Accessories,HP,5,1493,11,14416,34,Female,PayPal,New York,IL,USA,1,3
2030-02-23,Headphones,Accessories,Samsung,19,973,21,31426,54,Female,Credit Card,Houston,IL,USA,1,1
2030-02-24,Smartwatch,Wearables,Apple,13,321,2,43441,19,Female,Credit Card,New York,AZ,USA,3,2
2030-02-25,Smartwatch,Accessories,HP,16,1160,10,20184,64,Female,PayPal,Los Angeles,TX,USA,3,6
2030-02-26,Tablet,Wearables,Apple,12,974,23,37272,57,Female,Debit Card,Phoenix,NY,USA,1,6
2030-02-27,Smartwatch,Wearables,Dell,9,1252,15,17466,45,Female,PayPal,New York,AZ,USA,1,5
2030-02-28,Phone,Electronics,Samsung,16,1439,23,48969,44,Female,Debit Card,New York,TX,USA,3,5
2030-03-01,Smartwatch,Wearables,Sony,14,1446,2,25535,57,Female,Cash,New York,NY,USA,5,9
2030-03-02,Phone,Accessories,Lenovo,1,1556,27,10668,18,Female,Debit Card,Phoenix,NY,USA,4,7
2030-03-03,Tablet,Accessories,Apple,4,317,24,8975,63,Male,Cash,Los Angeles,NY,USA,2,6
2030-03-04,Tablet,Accessories,Lenovo,9,1970,9,27973,28,Female,Cash,Los Angeles,IL,USA,1,7
2030-03-05,Tablet,Electronics,Samsung,19,1371,28,35666,56,Female,Cash,New York,CA,USA,3,3
2030-03-06,Headphones,Electronics,Dell,14,210,20,34506,35,Female,Cash,Los Angeles,NY,USA,1,7
2030-03-07,Smartwatch,Electronics,Apple,12,915,15,3966,44,Male,Credit Card,Houston,CA,USA,1,3
2030-03-08,Laptop,Wearables,Dell,4,1855,25,22402,64,Female,Cash,Los Angeles,NY,USA,1,8
2030-03-09,Laptop,Accessories,Sony,7,807,24,5863,27,Female,Credit Card,New York,IL,USA,1,9
2030-03-10,Tablet,Wearables,Sony,17,246,6,36434,53,Female,Credit Card,Houston,NY,USA,5,3
2030-03-11,Smartwatch,Wearables,HP,1,1467,14,34047,38,Female,Cash,Phoenix,AZ,USA,2,7
2030-03-12,Phone,Accessories,HP,14,1632,14,2634,45,Female,Debit Card,Chicago,TX,USA,2,8
2030-03-13,Laptop,Electronics,HP,15,1628,9,41879,18,Male,Debit Card,Los Angeles,NY,USA,3,3
2030-03-14,Tablet,Accessories,Dell,12,651,2,26902,31,Female,PayPal,Houston,TX,USA,5,6
2030-03-15,Laptop,Wearables,HP,12,233,5,28214,37,Female,Credit Card,Chicago,TX,USA,5,7
2030-03-16,Laptop,Wearables,Samsung,6,563,25,20573,26,Male,Credit Card,Phoenix,IL,USA,2,4
2030-03-17,Laptop,Electronics,Lenovo,13,963,17,15083,62,Male,Debit Card,Chicago,TX,USA,3,6
2030-03-18,Tablet,Wearables,Lenovo,16,1314,21,38223,44,Male,Credit Card,Phoenix,IL,USA,5,7
2030-03-19,Tablet,Wearables,Dell,14,1286,27,41666,21,Female,Debit Card,New York,NY,USA,3,7
2030-03-20,Headphones,Accessories,Dell,7,555,4,24256,54,Female,PayPal,New York,CA,USA,2,1
2030-03-21,Headphones,Electronics,HP,16,1184,15,20274,35,Male,Cash,Phoenix,IL,USA,1,2
2030-03-22,Headphones,Accessories,Lenovo,9,1128,12,24134,48,Female,Cash,Chicago,TX,USA,5,1
2030-03-23,Laptop,Accessories,Lenovo,14,1160,2,31643,56,Female,Cash,Los Angeles,TX,USA,3,9
2030-03-24,Smartwatch,Accessories,HP,7,559,29,7749,27,Female,PayPal,Chicago,NY,USA,1,7
2030-03-25,Tablet,Wearables,Dell,12,1340,14,45330,26,Female,Credit Card,Chicago,IL,USA,2,7
2030-03-26,Headphones,Wearables,Sony,3,1860,22,31768,45,Female,PayPal,Los Angeles,NY,USA,4,3
2030-03-27,Smartwatch,Electronics,Sony,14,1851,26,4296,45,Male,Credit Card,Chicago,IL,USA,5,5
2030-03-28,Headphones,Wearables,HP,19,238,19,19418,30,Male,Credit Card,Chicago,CA,USA,5,2
2030-03-29,Headphones,Electronics,Sony,11,717,26,19064,35,Male,Cash,Houston,AZ,USA,3,5
2030-03-30,Smartwatch,Accessories,Samsung,5,1222,29,31212,29,Female,Debit Card,Phoenix,NY,USA,2,8
2030-03-31,Headphones,Accessories,Samsung,13,779,5,29286,25,Male,Debit Card,New York,TX,USA,2,3
2030-04-01,Laptop,Wearables,Samsung,10,1060,24,15812,40,Female,Cash,Phoenix,NY,USA,5,4
2030-04-02,Laptop,Wearables,Dell,7,1387,27,26473,22,Male,Credit Card,Chicago,IL,USA,5,8
2030-04-03,Laptop,Electronics,Dell,17,698,29,13707,24,Male,PayPal,Los Angeles,NY,USA,3,2
2030-04-04,Phone,Wearables,Dell,16,695,21,1946,32,Male,Cash,Los Angeles,CA,USA,3,1
2030-04-05,Headphones,Wearables,Dell,8,1347,3,1451,20,Male,Cash,New York,IL,USA,4,3
2030-04-06,Phone,Wearables,Dell,17,110,14,2217,35,Female,PayPal,New York,TX,USA,1,2
2030-04-07,Tablet,Accessories,HP,13,426,25,39181,55,Male,Credit Card,New York,TX,USA,3,2
2030-04-08,Smartwatch,Wearables,Sony,11,1821,17,11890,43,Male,Cash,Los Angeles,IL,USA,1,4
2030-04-09,Tablet,Wearables,HP,18,1473,8,21694,55,Male,Cash,Chicago,CA,USA,5,6
2030-04-10,Phone,Accessories,Sony,5,478,29,15977,50,Female,Credit Card,New York,NY,USA,4,5
2030-04-11,Laptop,Accessories,HP,6,330,19,18480,38,Male,PayPal,New York,AZ,USA,4,4
2030-04-12,Headphones,Accessories,Samsung,14,1264,3,31450,34,Male,PayPal,Los Angeles,TX,USA,4,8
2030-04-13,Headphones,Accessories,Apple,12,717,15,7094,60,Male,Debit Card,Chicago,CA,USA,2,5
2030-04-14,Laptop,Wearables,Dell,4,864,17,45193,19,Male,Debit Card,New York,CA,USA,5,2
2030-04-15,Headphones,Wearables,Apple,7,148,4,20100,42,Male,PayPal,Chicago,CA,USA,2,4
2030-04-16,Smartwatch,Wearables,Apple,11,550,12,9598,58,Female,Debit Card,Houston,NY,USA,2,7
2030-04-17,Smartwatch,Electronics,Samsung,2,1898,5,12442,36,Male,Debit Card,New York,CA,USA,4,4
2030-04-18,Smartwatch,Accessories,Apple,4,590,25,14512,55,Female,Credit Card,New York,CA,USA,2,6
2030-04-19,Tablet,Wearables,Apple,7,1328,21,31202,42,Female,Cash,Los Angeles,IL,USA,5,2
2030-04-20,Laptop,Wearables,Samsung,1,1992,18,45518,56,Male,Debit Card,Houston,IL,USA,5,9
2030-04-21,Smartwatch,Wearables,Sony,15,1532,11,48676,21,Male,Debit Card,Houston,CA,USA,2,4
2030-04-22,Phone,Accessories,HP,8,506,14,10846,20,Female,Credit Card,Houston,CA,USA,5,1
2030-04-23,Smartwatch,Accessories,Lenovo,5,1174,29,14928,51,Male,PayPal,Phoenix,IL,USA,1,3
2030-04-24,Tablet,Accessories,Apple,14,274,8,6255,59,Male,Debit Card,Los Angeles,NY,USA,2,7
2030-04-25,Phone,Wearables,Dell,18,1860,6,46384,27,Female,Cash,Los Angeles,IL,USA,4,9
2030-04-26,Laptop,Accessories,Samsung,3,1384,28,6783,44,Male,Debit Card,New York,IL,USA,4,6
2030-04-27,Laptop,Wearables,Apple,2,579,13,49536,43,Female,Cash,Los Angeles,IL,USA,5,4
2030-04-28,Smartwatch,Electronics,Lenovo,16,1857,18,1837,44,Female,PayPal,New York,IL,USA,5,2
2030-04-29,Phone,Accessories,Sony,14,322,19,43955,18,Male,Debit Card,New York,AZ,USA,4,9
2030-04-30,Phone,Accessories,Sony,16,368,15,21357,61,Male,Cash,Phoenix,TX,USA,1,8
2030-05-01,Smartwatch,Wearables,Lenovo,11,909,22,25436,37,Female,Cash,Los Angeles,NY,USA,4,7
2030-05-02,Smartwatch,Accessories,Dell,17,992,26,40094,42,Female,Cash,Los Angeles,NY,USA,2,2
2030-05-03,Headphones,Accessories,Apple,3,1000,23,28140,27,Male,PayPal,Phoenix,CA,USA,4,2
2030-05-04,Headphones,Wearables,Dell,5,1018,21,38935,18,Female,Cash,Phoenix,AZ,USA,3,8
2030-05-05,Smartwatch,Wearables,Sony,3,417,3,46197,33,Female,Credit Card,Los Angeles,CA,USA,1,9
2030-05-06,Tablet,Wearables,Sony,15,484,11,16714,28,Male,PayPal,Los Angeles,NY,USA,1,9
2030-05-07,Headphones,Electronics,HP,5,1709,17,42032,21,Male,Cash,New York,NY,USA,4,8
2030-05-08,Smartwatch,Wearables,Sony,3,725,25,27031,52,Female,PayPal,Chicago,CA,USA,3,1
2030-05-09,Phone,Accessories,Samsung,6,1342,7,8513,30,Male,PayPal,New York,TX,USA,2,5
2030-05-10,Headphones,Electronics,HP,14,1177,16,36312,38,Female,Credit Card,Houston,CA,USA,4,7
2030-05-11,Tablet,Wearables,Dell,2,1323,24,5518,32,Female,Cash,Houston,TX,USA,2,6
2030-05-12,Laptop,Electronics,Sony,18,742,23,19117,27,Male,PayPal,Chicago,TX,USA,3,1
2030-05-13,Phone,Electronics,Lenovo,6,1462,2,28368,55,Female,PayPal,Phoenix,IL,USA,4,6
2030-05-14,Tablet,Accessories,Samsung,5,803,25,40735,28,Female,Cash,Houston,NY,USA,4,4
2030-05-15,Tablet,Electronics,HP,14,1814,3,43274,49,Female,Credit Card,Phoenix,IL,USA,2,3
2030-05-16,Tablet,Wearables,Samsung,17,404,9,31590,50,Male,Debit Card,Phoenix,NY,USA,4,4
2030-05-17,Phone,Electronics,HP,11,1922,15,37309,37,Male,Cash,New York,IL,USA,3,8
2030-05-18,Tablet,Electronics,HP,1,1875,19,2389,53,Female,Debit Card,Phoenix,TX,USA,4,6
2030-05-19,Laptop,Accessories,HP,10,1368,1,24560,47,Female,Cash,Chicago,IL,USA,5,9
2030-05-20,Headphones,Accessories,Lenovo,9,941,11,10591,27,Female,Cash,New York,AZ,USA,3,5
2030-05-21,Phone,Wearables,Dell,12,1752,15,46783,32,Male,PayPal,Chicago,IL,USA,1,9
2030-05-22,Tablet,Accessories,HP,1,1331,26,19539,46,Female,Cash,Phoenix,IL,USA,2,4
2030-05-23,Smartwatch,Wearables,HP,18,1847,9,43789,18,Male,Credit Card,Houston,IL,USA,3,4
2030-05-24,Headphones,Wearables,Samsung,12,610,4,4218,38,Female,Credit Card,Phoenix,AZ,USA,1,6
2030-05-25,Phone,Accessories,HP,2,1382,28,22419,32,Female,Cash,Chicago,NY,USA,1,7
2030-05-26,Smartwatch,Electronics,Dell,1,1503,11,42516,20,Male,PayPal,Los Angeles,IL,USA,3,2
2030-05-27,Smartwatch,Accessories,Lenovo,1,262,2,10198,50,Male,PayPal,Los Angeles,NY,USA,1,4
2030-05-28,Tablet,Electronics,Lenovo,1,837,11,47751,55,Male,Debit Card,Houston,CA,USA,1,8
2030-05-29,Phone,Electronics,Samsung,12,440,26,34898,36,Female,Cash,Chicago,TX,USA,5,9
2030-05-30,Tablet,Wearables,HP,7,1031,0,21944,21,Female,Debit Card,Houston,CA,USA,4,5
2030-05-31,Laptop,Wearables,Samsung,4,1699,1,17875,29,Male,PayPal,New York,AZ,USA,5,6
2030-06-01,Smartwatch,Accessories,Lenovo,4,1881,10,48551,42,Male,Credit Card,Phoenix,AZ,USA,4,7
2030-06-02,Laptop,Electronics,Dell,15,629,11,37858,51,Female,PayPal,New York,NY,USA,1,7
2030-06-03,Tablet,Accessories,Samsung,1,133,6,7366,34,Female,Credit Card,Los Angeles,NY,USA,4,3
2030-06-04,Headphones,Wearables,Dell,6,1947,0,29044,23,Male,Debit Card,Phoenix,IL,USA,5,2
2030-06-05,Smartwatch,Electronics,Sony,14,1097,27,42490,29,Female,PayPal,New York,CA,USA,2,8
2030-06-06,Headphones,Accessories,HP,14,422,12,5421,32,Male,Credit Card,Los Angeles,NY,USA,2,9
2030-06-07,Phone,Accessories,Dell,10,1304,12,46613,34,Female,Debit Card,New York,NY,USA,4,8
2030-06-08,Smartwatch,Wearables,HP,7,446,1,42022,18,Male,PayPal,Phoenix,NY,USA,2,8
2030-06-09,Laptop,Wearables,Dell,12,1829,29,33259,31,Female,Cash,New York,TX,USA,3,2
2030-06-10,Headphones,Wearables,Apple,19,1315,9,23165,19,Female,PayPal,Phoenix,NY,USA,2,4
2030-06-11,Phone,Wearables,Apple,9,1702,22,25442,21,Female,Debit Card,New York,TX,USA,4,6
2030-06-12,Smartwatch,Accessories,Apple,3,820,0,6749,19,Male,PayPal,Houston,AZ,USA,1,8
2030-06-13,Phone,Wearables,Dell,4,1802,6,1293,43,Male,Debit Card,New York,IL,USA,5,2
2030-06-14,Laptop,Wearables,Lenovo,13,1369,12,28179,63,Male,Credit Card,New York,CA,USA,2,8
2030-06-15,Smartwatch,Accessories,Lenovo,10,344,23,14493,57,Female,PayPal,Houston,NY,USA,4,1
2030-06-16,Phone,Accessories,HP,14,777,26,34254,50,Female,Debit Card,Los Angeles,TX,USA,5,6
2030-06-17,Tablet,Electronics,Apple,6,1931,28,26033,56,Male,Debit Card,Phoenix,NY,USA,3,8
2030-06-18,Smartwatch,Accessories,HP,8,1014,29,4095,23,Female,Cash,Chicago,NY,USA,1,8
2030-06-19,Smartwatch,Electronics,Dell,19,822,1,48795,47,Male,Credit Card,Los Angeles,TX,USA,5,7
2030-06-20,Smartwatch,Wearables,HP,10,1103,19,47681,39,Female,Cash,Phoenix,NY,USA,5,7
2030-06-21,Smartwatch,Electronics,HP,5,232,6,2756,44,Female,Cash,New York,CA,USA,4,9
2030-06-22,Tablet,Electronics,Apple,5,1320,16,12601,36,Female,PayPal,Los Angeles,AZ,USA,3,2
2030-06-23,Laptop,Wearables,Lenovo,5,1009,21,46990,27,Male,Debit Card,New York,IL,USA,2,1
2030-06-24,Tablet,Wearables,Samsung,9,1470,4,29908,23,Male,Debit Card,Los Angeles,NY,USA,3,2
2030-06-25,Tablet,Wearables,Sony,9,148,10,31446,43,Male,Debit Card,Los Angeles,TX,USA,1,3
2030-06-26,Phone,Electronics,Dell,15,1187,21,43682,59,Female,PayPal,Chicago,CA,USA,2,9
2030-06-27,Headphones,Accessories,Dell,9,1747,23,37444,20,Female,PayPal,Houston,NY,USA,3,7
2030-06-28,Headphones,Accessories,Dell,14,1991,10,8461,20,Female,Credit Card,Los Angeles,AZ,USA,1,5
2030-06-29,Phone,Accessories,Sony,6,1820,10,15916,23,Female,Cash,New York,AZ,USA,5,5
2030-06-30,Tablet,Wearables,Samsung,8,1227,16,38522,27,Male,Credit Card,Chicago,TX,USA,5,6
2030-07-01,Phone,Wearables,Lenovo,2,312,18,8929,55,Male,Credit Card,Los Angeles,NY,USA,5,2
2030-07-02,Smartwatch,Accessories,HP,5,1640,26,14283,30,Female,PayPal,Houston,NY,USA,5,1
2030-07-03,Phone,Wearables,Lenovo,17,218,28,24790,55,Male,Debit Card,New York,NY,USA,2,1
2030-07-04,Phone,Electronics,Dell,10,955,24,46185,29,Female,PayPal,Chicago,AZ,USA,5,3
2030-07-05,Smartwatch,Electronics,HP,14,860,27,35000,63,Female,PayPal,Phoenix,NY,USA,2,1
2030-07-06,Headphones,Wearables,Apple,18,778,7,48743,44,Male,PayPal,Houston,NY,USA,2,9
2030-07-07,Smartwatch,Accessories,Lenovo,1,994,19,44521,25,Male,Credit Card,Phoenix,NY,USA,3,5
2030-07-08,Laptop,Accessories,Apple,2,1365,26,34082,22,Male,Debit Card,Phoenix,NY,USA,5,9
2030-07-09,Phone,Electronics,Apple,4,379,13,29785,53,Female,PayPal,Chicago,TX,USA,4,5
2030-07-10,Phone,Wearables,Lenovo,13,523,9,40303,55,Female,Credit Card,Chicago,AZ,USA,5,1
2030-07-11,Headphones,Accessories,Dell,16,462,24,1686,60,Female,PayPal,Chicago,IL,USA,4,7
2030-07-12,Tablet,Accessories,Sony,5,1120,6,19109,47,Male,Cash,Phoenix,TX,USA,5,7
2030-07-13,Smartwatch,Wearables,Dell,10,1873,1,9676,54,Male,Debit Card,New York,NY,USA,2,4
2030-07-14,Tablet,Wearables,Apple,17,1429,16,25873,46,Male,Credit Card,Chicago,IL,USA,5,3
2030-07-15,Laptop,Accessories,Apple,11,1840,0,32455,39,Male,Cash,Houston,CA,USA,5,1
2030-07-16,Smartwatch,Wearables,Dell,5,1609,12,22057,31,Male,PayPal,Chicago,IL,USA,5,7
2030-07-17,Laptop,Wearables,Sony,15,413,18,29238,27,Male,Cash,Chicago,TX,USA,5,5
2030-07-18,Laptop,Wearables,Sony,4,1636,28,25619,28,Male,Cash,Chicago,AZ,USA,3,1
2030-07-19,Laptop,Accessories,HP,7,1806,13,17403,52,Female,Credit Card,Phoenix,TX,USA,3,1
2030-07-20,Smartwatch,Electronics,Samsung,10,1290,25,11238,40,Male,Debit Card,New York,AZ,USA,2,3
2030-07-21,Smartwatch,Wearables,Apple,4,1517,17,5541,25,Male,Debit Card,Chicago,AZ,USA,2,3
2030-07-22,Headphones,Accessories,Sony,5,869,19,23754,38,Female,Credit Card,Phoenix,AZ,USA,4,2
